Date.Close
20/05/2020.50,9
21/05/2020.48,65
22/05/2020.48,2
26/05/2020.44,42
27/05/2020.43,32
28/05/2020.44,72
29/05/2020.44,69
01/06/2020.45,57
02/06/2020.44,36
03/06/2020.43,19
04/06/2020.42,51
05/06/2020.41,9
08/06/2020.40,88
09/06/2020.42,17
10/06/2020.42,94
12/06/2020.41,98
15/06/2020.43,72
16/06/2020.45,26
17/06/2020.47,07
18/06/2020.48,1
19/06/2020.47,8
22/06/2020.49,23
23/06/2020.48,36
24/06/2020.49,02
25/06/2020.49,72
26/06/2020.48,67
29/06/2020.48,48
30/06/2020.49,38
01/07/2020.51,57
02/07/2020.51,72
06/07/2020.51,8
07/07/2020.53,27
08/07/2020.53,74
13/07/2020.56,6
14/07/2020.55,4
15/07/2020.55,01
16/07/2020.56,33
17/07/2020.53,01
20/07/2020.53,8
21/07/2020.51,36
22/07/2020.50,39
23/07/2020.49,72
24/07/2020.49,97
27/07/2020.51,75
28/07/2020.50,96
29/07/2020.50,35
30/07/2020.50,3
03/08/2020.53,13
04/08/2020.53,77
05/08/2020.53,68
06/08/2020.54,6
07/08/2020.53,5
10/08/2020.53,13
11/08/2020.50,8
12/08/2020.52,06
13/08/2020.51,8
14/08/2020.52,32
17/08/2020.53,35
18/08/2020.53,89
19/08/2020.53,83
20/08/2020.55,11
21/08/2020.55,32
24/08/2020.54,7
31/08/2020.58,05
01/09/2020.59,8
02/09/2020.59,42
03/09/2020.55,57
04/09/2020.55,08
08/09/2020.54,49
09/09/2020.52,48
10/09/2020.51,85
11/09/2020.51,67
14/09/2020.50,41
15/09/2020.52,24
16/09/2020.51,04
17/09/2020.48,98
18/09/2020.50,3
21/09/2020.52,63
22/09/2020.53,39
23/09/2020.52,67
24/09/2020.52,19
25/09/2020.53,74
28/09/2020.55,03
29/09/2020.55,7
01/10/2020.59,08
02/10/2020.57,32
05/10/2020.58,03
06/10/2020.56,7
07/10/2020.60,29
08/10/2020.59,56
09/10/2020.59,3
13/10/2020.62,07
14/10/2020.61,08
15/10/2020.60,92
16/10/2020.60,85
19/10/2020.59,72
20/10/2020.59,11
21/10/2020.55,07
22/10/2020.54,5
23/10/2020.54,95
26/10/2020.54,85
27/10/2020.55,6
29/10/2020.58,2
30/10/2020.54,44
03/11/2020.56,29
05/11/2020.56,76
06/11/2020.55,86
09/11/2020.51,06
10/11/2020.52,33
11/11/2020.53,08
12/11/2020.53,01
13/11/2020.52,9
16/11/2020.51,95
17/11/2020.51,4
18/11/2020.52,97
19/11/2020.51,57
20/11/2020.52,4
23/11/2020.52,7
24/11/2020.51,9
25/11/2020.51,87
26/11/2020.51,96
27/11/2020.52,3
30/11/2020.52,54
02/12/2020.52,75
03/12/2020.51,37
04/12/2020.51,39
07/12/2020.52,96
08/12/2020.52,46
09/12/2020.51,1
10/12/2020.50,67
11/12/2020.51,8
14/12/2020.53,66
15/12/2020.53,12
16/12/2020.51,92
17/12/2020.53,98
18/12/2020.54,25
21/12/2020.54,95
23/12/2020.53,7
28/12/2020.52,5
29/12/2020.55,35
30/12/2020.54,75
04/01/2021.55,3
05/01/2021.55,06
06/01/2021.53,36
07/01/2021.55,15
08/01/2021.55,4
11/01/2021.54,81
12/01/2021.52,72
13/01/2021.54,02
14/01/2021.52,15
15/01/2021.52,3
19/01/2021.53,62
20/01/2021.60,2
22/01/2021.62,29
26/01/2021.60,35
28/01/2021.59,45
29/01/2021.58,5
01/02/2021.58,9
02/02/2021.59,09
03/02/2021.58,38
04/02/2021.60,05
05/02/2021.59,64
09/02/2021.60,5
10/02/2021.60,7
11/02/2021.60,15
12/02/2021.59,85
17/02/2021.59,58
18/02/2021.59,75
19/02/2021.58,27
22/02/2021.58,3
23/02/2021.59,32
24/02/2021.59,95
25/02/2021.60,11
26/02/2021.60,3
01/03/2021.62,05
02/03/2021.63,15
03/03/2021.58,46
04/03/2021.57,51
05/03/2021.58,85
08/03/2021.57,96
09/03/2021.58,95
10/03/2021.57,51
11/03/2021.58,79
12/03/2021.57,5
15/03/2021.58,6
17/03/2021.58,79
18/03/2021.56,25
19/03/2021.56,02
22/03/2021.57,75
23/03/2021.59,12
24/03/2021.58,7
25/03/2021.57,17
26/03/2021.58,25
29/03/2021.59,8
30/03/2021.59,15
31/03/2021.58,7
01/04/2021.61,59
05/04/2021.61,2
06/04/2021.61,05
07/04/2021.61,7
08/04/2021.61,89
09/04/2021.63,81
12/04/2021.62,91
13/04/2021.63,65
14/04/2021.61,3
15/04/2021.61,5
16/04/2021.61,5
19/04/2021.61,47
20/04/2021.59,9
22/04/2021.55,2
23/04/2021.55,33
26/04/2021.55,3
27/04/2021.54,66
28/04/2021.54,28
29/04/2021.54,16
30/04/2021.55,8
03/05/2021.55,25
04/05/2021.54,73
05/05/2021.53,32
06/05/2021.52,76
07/05/2021.52,86
10/05/2021.51,01
11/05/2021.51,01
14/05/2021.51,9
17/05/2021.51,3
18/05/2021.51,18
19/05/2021.51,82
20/05/2021.52,97
21/05/2021.53,3
24/05/2021.53,69
25/05/2021.53,52
26/05/2021.53,45
27/05/2021.52,91
28/05/2021.52,58
31/05/2021.52,7
01/06/2021.51,4
02/06/2021.50,85
04/06/2021.50,63
07/06/2021.49,8
08/06/2021.49,78
09/06/2021.49,57
10/06/2021.49,7
11/06/2021.50,13
14/06/2021.50,99
15/06/2021.49,68
16/06/2021.49,91
17/06/2021.50,26
18/06/2021.50,93
21/06/2021.50,49
22/06/2021.50,85
24/06/2021.50,83
25/06/2021.52,05
28/06/2021.52,85
30/06/2021.52,55
01/07/2021.53,72
02/07/2021.53,9
05/07/2021.53,69
06/07/2021.56,57
07/07/2021.56,16
08/07/2021.55,95
12/07/2021.55,6
13/07/2021.56,09
14/07/2021.55,88
15/07/2021.55,41
16/07/2021.54,03
19/07/2021.55,65
20/07/2021.55,62
21/07/2021.53,2
22/07/2021.53,8
23/07/2021.53,75
26/07/2021.53,54
27/07/2021.53,06
28/07/2021.53,37
29/07/2021.52,25
30/07/2021.53,83
02/08/2021.53,35
03/08/2021.53,29
04/08/2021.53,71
05/08/2021.54,74
06/08/2021.54,42
09/08/2021.54,45
10/08/2021.54,49
11/08/2021.53,51
12/08/2021.53,07
13/08/2021.54,15
16/08/2021.53,86
17/08/2021.54,71
18/08/2021.56,1
19/08/2021.58,28
20/08/2021.58,5
23/08/2021.59,62
24/08/2021.58,53
25/08/2021.57,04
26/08/2021.57,7
27/08/2021.58,07
30/08/2021.58,55
31/08/2021.58,78
01/09/2021.60,37
02/09/2021.61,35
03/09/2021.61,37
06/09/2021.59,01
08/09/2021.64,55
09/09/2021.62,41
10/09/2021.63,04
13/09/2021.61,16
14/09/2021.60,75
15/09/2021.61,06
16/09/2021.61,57
17/09/2021.62,08
20/09/2021.61,94
21/09/2021.60,68
22/09/2021.62,73
23/09/2021.62,96
24/09/2021.63,31
27/09/2021.63,8
28/09/2021.63,3
29/09/2021.65,58
30/09/2021.66,7
04/10/2021.65,45
05/10/2021.69,69
06/10/2021.70,02
07/10/2021.69,69
08/10/2021.69,93
13/10/2021.69,75
14/10/2021.70,03
15/10/2021.68,27
18/10/2021.70,4
19/10/2021.71,4
20/10/2021.69,36
21/10/2021.73,71
22/10/2021.74,95
25/10/2021.74,99
26/10/2021.73,99
27/10/2021.74,26
28/10/2021.75,61
29/10/2021.77,97
01/11/2021.77,5
03/11/2021.76,38
04/11/2021.75,04
05/11/2021.71,67
08/11/2021.72,25
09/11/2021.71,99
10/11/2021.71,44
11/11/2021.71,51
12/11/2021.74,56
16/11/2021.75,21
17/11/2021.76,15
18/11/2021.75,89
19/11/2021.76,7
22/11/2021.73,95
23/11/2021.72,85
24/11/2021. 74,00
25/11/2021.74,95
26/11/2021.74,81
29/11/2021.74,82
30/11/2021.71,89
01/12/2021.70,19
02/12/2021.70,66
03/12/2021.67,4
07/12/2021.70,62
08/12/2021.69,46
09/12/2021.68,34
13/12/2021.68,7
14/12/2021.67,59
15/12/2021.68,7
16/12/2021.67,06
17/12/2021.66,6
20/12/2021.67,88
21/12/2021.68,93
22/12/2021.69,65
23/12/2021.70,9
27/12/2021.69,07
28/12/2021.68,4
29/12/2021.69,91
30/12/2021.68,17
03/01/2022.67,02
04/01/2022.67,5
05/01/2022.64,83
06/01/2022.62,84
07/01/2022.61,49
10/01/2022.61,27
11/01/2022.60,1
12/01/2022.59,6
13/01/2022.57,51
14/01/2022.58,18
17/01/2022.59,5
18/01/2022.56,97
19/01/2022.56,15
20/01/2022.55,7
21/01/2022.43,3
24/01/2022.42,1
25/01/2022.39,8
27/01/2022.42,23
28/01/2022.40,86
31/01/2022.45,39
01/02/2022.48,09
02/02/2022.45,23
03/02/2022.43,07
04/02/2022.43,4
07/02/2022.42,13
08/02/2022.42,49
09/02/2022.43,1
10/02/2022.42,43
14/02/2022.41,49
15/02/2022.41,91
16/02/2022.41,02
17/02/2022.39,85
18/02/2022.40,21
21/02/2022.38,02
22/02/2022.38,24
23/02/2022.36,51
24/02/2022.40,1
25/02/2022.40,5
02/03/2022.38,7
03/03/2022.36,65
04/03/2022.36,5
07/03/2022.35,65
08/03/2022.34,45
09/03/2022.36,16
10/03/2022.35,72
11/03/2022.34,38
14/03/2022.34,26
15/03/2022.35,74
16/03/2022.36,6
17/03/2022.37,26
18/03/2022.37,81
21/03/2022.36,83
22/03/2022.37,8
23/03/2022.36,41
24/03/2022.36,51
25/03/2022.35,55
28/03/2022.36,24
29/03/2022.37,2
30/03/2022.36,7
01/04/2022.34,6
04/04/2022.36,29
05/04/2022.35,48
06/04/2022.34,6
07/04/2022.34,37
08/04/2022.33,47
11/04/2022.32,86
12/04/2022.32,15
13/04/2022.32,95
14/04/2022.31,85
18/04/2022.31,28
19/04/2022.27,4
20/04/2022.20,75
22/04/2022.20,75
25/04/2022.20,5
26/04/2022.19,7
27/04/2022.18,69
28/04/2022.19,69
29/04/2022.18,93
02/05/2022.20,08
03/05/2022.19,9
04/05/2022.20,09
05/05/2022.18,76
06/05/2022.18,48
09/05/2022.17,94
10/05/2022.18,18
11/05/2022.17,09
12/05/2022.18,05
13/05/2022.18,95
17/05/2022.18,94
18/05/2022.17,69
20/05/2022.18,19
23/05/2022.17,92
24/05/2022.17,35
25/05/2022.18,1
26/05/2022.18,16
27/05/2022.18,44
30/05/2022.18,49
31/05/2022.18,77
01/06/2022.18,45
02/06/2022.19,61
03/06/2022.19,06
06/06/2022.18,8
07/06/2022.19,34
08/06/2022.19,79
09/06/2022.18,9
10/06/2022.18,14
13/06/2022.17,39
14/06/2022.17,09
15/06/2022.18,03
17/06/2022.18,02
20/06/2022.17,66
21/06/2022.17,7
22/06/2022.18,65
23/06/2022.18,9
24/06/2022.19,95
27/06/2022.19,77
28/06/2022.18,93
29/06/2022.18,44
30/06/2022.18,24
01/07/2022.19,14
04/07/2022.18,64
05/07/2022.19,93
06/07/2022.20,07
07/07/2022.20,32
08/07/2022.19,64
11/07/2022.19,02
12/07/2022.19,03
13/07/2022.19,21
14/07/2022.18,85
15/07/2022.20,5
18/07/2022.20,58
19/07/2022.23,03
20/07/2022.23,5
21/07/2022.24,55
22/07/2022.24,28
25/07/2022.23,42
26/07/2022.22,66
27/07/2022.23,77
28/07/2022.23,25
29/07/2022.23,31
01/08/2022.23,31
02/08/2022.23,31
03/08/2022.23,91
04/08/2022.24,1
05/08/2022.23,41
08/08/2022.24,32
09/08/2022.23,43
10/08/2022.24,65
12/08/2022.25,22
15/08/2022.25,47
16/08/2022.25,15
17/08/2022.24,72
18/08/2022.25,29
19/08/2022.25,15
22/08/2022.23,33
23/08/2022.22,85
24/08/2022.23,52
25/08/2022.23,82
26/08/2022.22,81
29/08/2022.22,64
30/08/2022.22,5
31/08/2022.23,34
01/09/2022.24,2
02/09/2022.23,63
05/09/2022.23,45
06/09/2022.23,05
08/09/2022.23,8
09/09/2022.24,01
12/09/2022.24,03
13/09/2022.22,75
14/09/2022.23,35
15/09/2022.24,74
16/09/2022.25,17
19/09/2022.25,06
20/09/2022.25,11
21/09/2022.24,53
22/09/2022.24,38
23/09/2022.23,75
26/09/2022.24,03
27/09/2022.24,21
28/09/2022.26,2
29/09/2022.25,87
30/09/2022.25,38
03/10/2022.24,82
04/10/2022.24,95
05/10/2022.24,66
06/10/2022.24,95
07/10/2022.23,57
10/10/2022.23,94
11/10/2022.22,62
13/10/2022.24,53
14/10/2022.24,4
17/10/2022.25,97
18/10/2022.28,91
19/10/2022.28,55
20/10/2022.28,07
21/10/2022.29,93
24/10/2022.29,83
25/10/2022.30,66
26/10/2022.32,2
27/10/2022.31,57
28/10/2022.31,29
31/10/2022.30,04
01/11/2022.29,21
03/11/2022.27,46
04/11/2022.26,22
07/11/2022.26,65
08/11/2022.27,2
09/11/2022.26,49
10/11/2022.29,54
11/11/2022.30,79
14/11/2022.31,88
16/11/2022.32,71
17/11/2022.31,8
18/11/2022.30,83
21/11/2022.29,91
22/11/2022.31,2
23/11/2022.31,85
24/11/2022.31,45
25/11/2022.30,62
28/11/2022.30,2
29/11/2022.29,62
30/11/2022.31,71
01/12/2022.32,99
02/12/2022.33,6
05/12/2022.32,4
06/12/2022.32,38
07/12/2022.32,04
08/12/2022.32,09
09/12/2022.33,46
12/12/2022.33,63
13/12/2022.34,5
14/12/2022.33,74
15/12/2022.30,81
16/12/2022.30,78
19/12/2022.30,34
20/12/2022.30,08
21/12/2022.30,78
22/12/2022.30,78
23/12/2022.30,34
26/12/2022.29,9
27/12/2022.30,6
28/12/2022.29,01
29/12/2022.31,11
02/01/2023.30,51
03/01/2023.32,32
04/01/2023.33,75
05/01/2023.33,14
06/01/2023.33,04
09/01/2023.33,3
10/01/2023.34,38
